Record_ID,Date,Day_Name,City,Area_Type,Citizen_ID,Age_Group,Work_Mode,Temperature_C,Rainfall_mm,AQI,Traffic_Level,Average_Traffic_Speed_kmh,Primary_Transport,Public_Transport_Usage_Minutes,Electricity_Consumption_kWh,Water_Consumption_Liters,Internet_Usage_GB,Online_Food_Orders,Daily_Spending_INR,Hospital_Visits,Emergency_Complaints,Work_Hours,Outdoor_Activity_Hours,Happiness_Score,Service_Satisfaction,Weekend,Month,Year,Day,Month_Name,Quarter
REC017149,2024-07-24,Wednesday,Chennai,Residential,CIT250648,45-54,Hybrid,33.0,23.3,81.0,Medium,31.2,Walking/Cycling,0,14.23,139,2.36,1,2392.84,0,0,5.9,1.9,8.1,9.9,No,7,2024,24,July,3
REC017150,2023-09-06,Wednesday,Bengaluru,Residential,CIT123604,55+,Other,23.9,0.0,54.0,Medium,34.0,Cab,0,12.55,192,7.36,1,645.92,0,0,7.5,1.9,7.6,7.5,No,9,2023,6,September,3
REC017151,2025-10-16,Thursday,Mumbai,Industrial,CIT615353,25-34,Work From Home,31.0,2.8,107.0,Low,37.1,Bus,37,6.53,61,6.85,3,2031.99,0,1,6.0,4.1,9.1,9.0,No,10,2025,16,October,4
REC017152,2025-05-30,Friday,Chennai,Commercial,CIT548976,35-44,Office,37.6,0.3,88.0,Low,50.7,Cab,0,12.85,121,4.49,1,460.91,0,0,7.5,3.6,7.9,9.2,No,5,2025,30,May,2
REC017153,2024-12-26,Thursday,Hyderabad,Commercial,CIT469616,25-34,Other,23.2,0.4,72.0,Medium,29.0,Auto,0,11.29,137,1.75,0,1191.52,0,0,6.7,1.0,8.0,7.9,No,12,2024,26,December,4
REC017154,2023-05-17,Wednesday,Hyderabad,Industrial,CIT439144,35-44,Office,29.5,0.9,113.0,Medium,33.2,Bus,110,7.03,188,7.55,0,50.0,0,0,7.8,1.6,7.7,8.9,No,5,2023,17,May,2
REC017155,2023-01-14,Saturday,Bengaluru,Commercial,CIT926142,25-34,Hybrid,21.7,2.0,99.0,Low,35.2,Metro,97,9.07,47,3.86,1,1530.93,0,0,6.5,2.8,8.8,8.3,Yes,1,2023,14,January,1
REC017156,2025-01-03,Friday,Kolkata,Commercial,CIT643705,18-24,Hybrid,25.3,0.7,172.0,Severe,5.1,Metro,43,6.28,151,3.43,0,780.55,0,0,7.5,2.6,6.6,5.2,No,1,2025,3,January,1
REC017157,2024-09-02,Monday,Chennai,Residential,CIT142841,25-34,Work From Home,25.1,8.7,70.0,High,12.1,Bus,114,15.3,75,1.11,1,884.25,0,0,9.2,2.0,6.7,9.1,No,9,2024,2,September,3
REC017158,2023-06-10,Saturday,Chennai,Mixed Use,CIT220185,18-24,Office,35.5,6.2,88.0,Medium,25.6,Cab,0,9.65,126,5.76,0,1324.13,0,0,8.4,3.0,8.4,7.0,Yes,6,2023,10,June,2
REC017159,2025-03-13,Thursday,Hyderabad,Residential,CIT519148,55+,Other,27.6,0.1,183.0,Medium,36.1,Private Vehicle,0,6.84,152,5.48,1,1367.34,0,0,0.4,3.3,7.1,7.2,No,3,2025,13,March,1
REC017160,2025-08-30,Saturday,Bengaluru,Residential,CIT920224,35-44,Student,26.6,2.9,74.0,High,10.7,Private Vehicle,0,4.51,128,6.41,0,1855.58,0,0,6.3,1.8,7.6,6.1,Yes,8,2025,30,August,3
REC017161,2024-12-07,Saturday,Kolkata,Residential,CIT307607,45-54,Other,20.0,3.1,114.0,Medium,32.9,Cab,0,9.29,203,2.07,0,1230.5,0,0,3.2,0.9,8.2,8.2,Yes,12,2024,7,December,4
REC017162,2025-08-10,Sunday,Chennai,Residential,CIT770635,35-44,Student,34.5,12.8,89.0,Medium,32.1,Private Vehicle,0,8.02,126,5.54,1,1353.48,0,0,5.7,1.0,9.0,9.8,Yes,8,2025,10,August,3
REC017163,2023-10-08,Sunday,Delhi,Residential,CIT618301,18-24,Hybrid,22.7,0.7,133.0,High,12.5,Private Vehicle,0,10.44,238,4.89,0,934.08,0,0,5.5,3.4,7.6,7.6,Yes,10,2023,8,October,4
REC017164,2025-01-27,Monday,Bengaluru,Residential,CIT970581,35-44,Other,24.9,1.4,59.0,Medium,36.4,Private Vehicle,0,12.02,139,1.31,0,50.0,0,0,1.0,3.0,8.0,9.1,No,1,2025,27,January,1
REC017165,2025-02-13,Thursday,Hyderabad,Mixed Use,CIT863353,35-44,Other,18.2,0.5,114.0,Low,38.6,Private Vehicle,0,7.89,166,1.7,0,1039.11,0,0,2.4,0.9,8.1,7.3,No,2,2025,13,February,1
REC017166,2025-12-24,Wednesday,Pune,Residential,CIT507806,35-44,Office,20.1,0.1,101.0,Low,51.9,Private Vehicle,0,11.83,125,0.1,0,50.0,0,0,10.0,1.9,7.9,7.9,No,12,2025,24,December,4
REC017167,2025-09-25,Thursday,Bengaluru,Industrial,CIT585866,18-24,Other,26.7,4.8,85.0,Severe,7.2,Private Vehicle,0,4.64,204,3.88,0,406.95,0,0,3.0,1.2,6.0,5.0,No,9,2025,25,September,3
REC017168,2023-01-09,Monday,Bengaluru,Mixed Use,CIT824962,25-34,Hybrid,19.6,0.1,76.0,High,23.5,Private Vehicle,0,8.23,66,6.03,1,1118.16,0,0,6.8,2.6,9.2,10.0,No,1,2023,9,January,1
REC017169,2025-04-11,Friday,Hyderabad,Industrial,CIT561194,55+,Other,28.4,1.7,111.0,Medium,31.3,Metro,69,10.29,177,1.21,0,913.0,0,0,2.3,2.0,7.1,6.4,No,4,2025,11,April,2
REC017170,2024-11-07,Thursday,Kolkata,Industrial,CIT429986,18-24,Other,23.5,1.1,129.0,Medium,32.7,Private Vehicle,0,12.37,200,2.76,0,893.01,0,0,2.6,3.4,7.9,8.3,No,11,2024,7,November,4
REC017171,2023-09-11,Monday,Delhi,Commercial,CIT168993,45-54,Other,27.0,9.1,122.0,Low,54.1,Private Vehicle,0,10.48,156,7.57,0,169.89,0,0,0.6,0.8,8.2,7.9,No,9,2023,11,September,3
REC017172,2025-07-12,Saturday,Chennai,Mixed Use,CIT911417,18-24,Other,34.7,4.3,71.0,Medium,25.2,Metro,54,14.76,172,3.07,0,358.78,0,0,4.2,1.3,7.0,4.8,Yes,7,2025,12,July,3
REC017173,2023-07-24,Monday,Kolkata,Mixed Use,CIT609857,55+,Hybrid,28.3,8.9,148.0,High,15.5,Metro,77,10.04,216,3.01,1,1553.15,0,0,8.2,2.0,7.3,6.1,No,7,2023,24,July,3
REC017174,2024-09-14,Saturday,Delhi,Residential,CIT697381,35-44,Student,20.1,3.6,115.0,High,20.7,Bus,53,12.52,137,5.14,2,1753.61,0,0,4.0,2.3,8.7,8.7,Yes,9,2024,14,September,3
REC017175,2024-11-26,Tuesday,Delhi,Commercial,CIT711512,25-34,Other,18.8,4.0,178.0,High,13.1,Private Vehicle,0,12.07,56,9.14,0,537.59,0,0,0.2,3.3,8.3,9.0,No,11,2024,26,November,4
REC017176,2024-04-16,Tuesday,Jaipur,Residential,CIT567072,18-24,Other,29.0,0.2,83.0,Medium,37.1,Private Vehicle,0,5.92,256,4.1,0,558.48,0,0,4.7,1.0,7.8,4.6,No,4,2024,16,April,2
REC017177,2023-06-27,Tuesday,Pune,Residential,CIT780703,18-24,Hybrid,28.8,18.8,36.0,Medium,34.5,Bus,82,12.74,148,3.76,0,1498.14,0,0,8.2,3.0,7.6,7.7,No,6,2023,27,June,2
REC017178,2025-09-01,Monday,Chennai,Residential,CIT395893,25-34,Work From Home,29.5,30.6,84.0,Low,37.0,Cab,0,5.96,101,4.33,1,1104.77,0,0,6.8,3.1,6.3,7.5,No,9,2025,1,September,3
REC017179,2025-05-09,Friday,Jaipur,Residential,CIT204368,25-34,Office,30.8,0.2,128.0,High,10.6,Metro,32,2.79,154,3.19,1,2138.67,0,0,8.8,1.7,6.8,7.9,No,5,2025,9,May,2
REC017180,2024-12-28,Saturday,Hyderabad,Residential,CIT195045,35-44,Work From Home,22.4,0.8,179.0,Low,36.6,Walking/Cycling,0,10.77,179,6.89,1,909.25,0,0,10.0,0.5,8.8,8.8,Yes,12,2024,28,December,4
REC017181,2024-10-25,Friday,Hyderabad,Residential,CIT235466,25-34,Office,23.7,0.6,112.0,Low,42.0,Metro,114,5.95,187,5.3,0,50.0,0,0,7.4,3.1,7.5,7.9,No,10,2024,25,October,4
REC017182,2023-07-28,Friday,Mumbai,Commercial,CIT873411,18-24,Student,32.7,5.1,164.0,Severe,7.8,Private Vehicle,0,7.45,195,0.1,2,888.41,0,0,4.5,2.1,8.7,8.3,No,7,2023,28,July,3
REC017183,2023-10-31,Tuesday,Bengaluru,Residential,CIT570934,25-34,Other,18.6,3.7,113.0,High,24.8,Auto,0,14.13,116,0.1,0,50.0,0,0,5.2,2.2,7.4,7.8,No,10,2023,31,October,4
REC017184,2025-11-03,Monday,Bengaluru,Mixed Use,CIT577047,25-34,Hybrid,17.4,3.5,23.0,Severe,11.5,Bus,114,11.31,118,2.25,0,110.28,0,0,5.5,2.3,7.1,7.4,No,11,2025,3,November,4
REC017185,2024-11-24,Sunday,Jaipur,Mixed Use,CIT653394,35-44,Office,22.5,0.1,133.0,Medium,31.2,Metro,108,9.45,205,3.58,1,993.38,0,0,10.1,2.8,7.3,6.5,Yes,11,2024,24,November,4
REC017186,2024-04-09,Tuesday,Jaipur,Residential,CIT522825,18-24,Office,29.8,0.3,128.0,Medium,25.0,Private Vehicle,0,6.79,180,3.55,0,1676.36,0,0,9.3,2.5,8.5,8.6,No,4,2024,9,April,2
REC017187,2024-07-05,Friday,Chennai,Residential,CIT425417,18-24,Hybrid,37.4,14.9,20.0,Medium,29.5,Private Vehicle,0,10.95,218,5.79,1,1870.13,0,0,5.9,1.4,7.6,8.8,No,7,2024,5,July,3
REC017188,2024-06-02,Sunday,Chennai,Commercial,CIT552382,25-34,Hybrid,36.5,3.1,105.0,Medium,22.9,Metro,54,14.75,177,0.26,1,1509.57,0,0,8.9,2.4,10.0,10.0,Yes,6,2024,2,June,2
REC017189,2025-06-08,Sunday,Hyderabad,Residential,CIT956746,25-34,Other,36.0,25.9,84.0,Low,40.8,Private Vehicle,0,12.97,113,2.26,1,886.84,0,0,4.6,0.0,8.2,8.2,Yes,6,2025,8,June,2
REC017190,2023-12-30,Saturday,Hyderabad,Mixed Use,CIT736022,35-44,Office,21.4,1.3,158.0,Medium,24.6,Metro,82,11.16,122,2.25,0,661.06,0,0,7.0,3.4,9.2,9.0,Yes,12,2023,30,December,4
REC017191,2024-11-16,Saturday,Pune,Residential,CIT790142,45-54,Other,23.7,0.8,77.0,Medium,25.0,Private Vehicle,0,13.71,160,0.82,0,701.06,0,0,3.6,0.4,9.1,9.0,Yes,11,2024,16,November,4
REC017192,2023-02-21,Tuesday,Delhi,Residential,CIT540460,25-34,Office,21.1,0.8,138.0,Medium,22.4,Metro,81,15.97,172,4.44,1,1251.88,0,0,9.8,0.6,6.8,6.5,No,2,2023,21,February,1
REC017193,2024-02-06,Tuesday,Bengaluru,Commercial,CIT645399,25-34,Hybrid,18.4,3.2,66.0,Severe,5.5,Metro,115,12.88,180,0.67,1,1144.18,0,0,7.5,1.1,7.5,8.0,No,2,2024,6,February,1
REC017194,2025-07-29,Tuesday,Jaipur,Residential,CIT258243,25-34,Hybrid,33.2,39.6,104.0,Low,40.5,Bus,100,13.28,82,2.69,1,1089.78,0,0,5.1,2.1,7.4,7.7,No,7,2025,29,July,3
REC017195,2023-08-24,Thursday,Hyderabad,Residential,CIT754557,25-34,Work From Home,32.2,10.5,30.0,Medium,26.1,Private Vehicle,0,11.26,164,4.59,0,730.29,0,0,6.4,1.4,8.5,9.7,No,8,2023,24,August,3
REC017196,2025-12-23,Tuesday,Delhi,Residential,CIT772611,35-44,Student,18.8,5.0,167.0,Low,47.2,Cab,0,11.37,154,3.15,2,1059.76,0,0,6.7,2.3,6.7,5.8,No,12,2025,23,December,4
REC017197,2023-11-28,Tuesday,Jaipur,Commercial,CIT399222,35-44,Hybrid,23.5,1.9,168.0,Medium,22.5,Bus,60,12.29,154,1.35,0,678.95,0,0,7.7,0.0,6.7,9.4,No,11,2023,28,November,4
REC017198,2024-08-12,Monday,Jaipur,Residential,CIT811038,35-44,Hybrid,32.5,12.3,122.0,Medium,37.3,Private Vehicle,0,6.44,128,6.99,0,1617.08,0,0,8.0,2.0,5.0,5.3,No,8,2024,12,August,3
REC017199,2024-03-29,Friday,Hyderabad,Industrial,CIT490604,35-44,Student,23.4,2.5,140.0,High,24.9,Auto,0,6.81,22,0.1,2,2018.2,0,0,4.4,3.1,7.2,7.0,No,3,2024,29,March,1
REC017200,2025-07-12,Saturday,Kolkata,Residential,CIT292991,45-54,Work From Home,32.6,13.2,134.0,Medium,24.4,Metro,115,10.97,117,6.63,1,791.97,0,0,8.8,0.0,7.6,8.6,Yes,7,2025,12,July,3
REC017201,2023-04-04,Tuesday,Mumbai,Commercial,CIT148212,18-24,Work From Home,32.5,0.6,87.0,Severe,6.1,Auto,0,7.93,141,3.32,0,652.04,0,0,8.1,1.8,7.4,7.3,No,4,2023,4,April,2
REC017202,2023-02-23,Thursday,Delhi,Residential,CIT913919,25-34,Hybrid,23.2,1.0,164.0,High,24.1,Auto,0,12.71,44,3.21,3,1262.06,0,0,6.8,3.1,8.2,9.5,No,2,2023,23,February,1
REC017203,2024-07-15,Monday,Pune,Residential,CIT911507,35-44,Office,32.8,9.5,20.0,Medium,22.7,Bus,32,9.23,137,0.1,1,903.39,0,0,7.4,2.2,9.5,9.0,No,7,2024,15,July,3
REC017204,2024-11-05,Tuesday,Jaipur,Residential,CIT134089,18-24,Student,25.2,1.8,124.0,High,19.2,Walking/Cycling,0,8.91,130,6.9,1,1659.29,0,0,6.8,0.5,6.6,7.4,No,11,2024,5,November,4
REC017205,2025-01-09,Thursday,Pune,Commercial,CIT795570,18-24,Work From Home,18.0,0.2,62.0,Medium,25.5,Walking/Cycling,0,13.12,123,2.72,0,565.55,0,0,9.5,2.6,9.7,10.0,No,1,2025,9,January,1
REC017206,2024-05-30,Thursday,Chennai,Mixed Use,CIT958680,45-54,Work From Home,37.8,1.6,67.0,High,17.4,Cab,0,10.04,160,1.27,0,636.35,0,0,7.4,0.9,7.3,7.2,No,5,2024,30,May,2
REC017207,2023-06-06,Tuesday,Delhi,Industrial,CIT634606,25-34,Work From Home,29.2,11.4,210.0,High,11.9,Auto,0,12.41,163,2.43,3,2035.72,0,0,8.9,2.2,7.1,6.8,No,6,2023,6,June,2
REC017208,2023-12-12,Tuesday,Mumbai,Residential,CIT794503,55+,Hybrid,21.0,0.9,133.0,Severe,8.5,Metro,80,8.01,96,0.1,0,715.9,0,0,6.7,2.2,7.7,6.9,No,12,2023,12,December,4
REC017209,2024-12-10,Tuesday,Kolkata,Industrial,CIT512572,25-34,Office,24.5,1.3,118.0,Severe,11.3,Walking/Cycling,0,7.91,243,8.96,1,664.41,0,0,8.8,3.1,8.6,8.3,No,12,2024,10,December,4
REC017210,2025-11-13,Thursday,Pune,Commercial,CIT572771,18-24,Student,21.5,0.5,58.0,Medium,26.8,Metro,78,8.11,141,4.25,0,1434.6,0,0,5.8,3.7,8.3,7.8,No,11,2025,13,November,4
REC017211,2024-01-08,Monday,Delhi,Residential,CIT583523,35-44,Other,22.8,0.2,231.0,Severe,5.7,Bus,20,7.73,70,5.18,0,1382.97,0,0,7.2,0.1,6.5,6.0,No,1,2024,8,January,1
REC017212,2024-06-13,Thursday,Pune,Mixed Use,CIT367728,18-24,Other,33.9,2.3,39.0,Low,53.0,Private Vehicle,0,6.91,156,3.52,0,1031.29,0,0,6.2,3.8,7.4,7.5,No,6,2024,13,June,2
REC017213,2023-04-04,Tuesday,Jaipur,Commercial,CIT502953,18-24,Hybrid,29.1,0.8,104.0,Medium,26.3,Bus,78,8.97,184,0.39,0,467.77,0,0,8.4,0.0,6.1,7.2,No,4,2023,4,April,2
REC017214,2025-02-18,Tuesday,Delhi,Residential,CIT235627,55+,Other,25.0,0.9,223.0,Severe,12.8,Private Vehicle,0,8.86,150,6.89,0,269.69,0,0,1.1,1.7,8.3,8.2,No,2,2025,18,February,1
REC017215,2025-06-23,Monday,Hyderabad,Industrial,CIT784635,45-54,Office,35.0,7.4,60.0,Low,36.4,Bus,40,10.1,174,5.95,0,1183.46,0,0,7.0,4.5,9.5,8.9,No,6,2025,23,June,2
REC017216,2024-02-11,Sunday,Hyderabad,Commercial,CIT123908,45-54,Office,25.3,1.1,60.0,Low,43.6,Private Vehicle,0,8.04,87,3.17,1,494.56,0,0,9.0,1.3,7.1,8.3,Yes,2,2024,11,February,1
REC017217,2023-06-25,Sunday,Bengaluru,Residential,CIT275978,25-34,Work From Home,29.8,9.6,20.0,High,10.9,Private Vehicle,0,11.15,167,4.24,0,1005.3,0,0,6.8,3.7,7.2,8.1,Yes,6,2023,25,June,2
REC017218,2025-05-15,Thursday,Mumbai,Industrial,CIT960006,55+,Student,37.0,0.9,53.0,Low,35.6,Bus,109,11.01,157,4.16,1,1589.22,0,0,5.9,2.8,8.4,8.9,No,5,2025,15,May,2
REC017219,2025-07-24,Thursday,Kolkata,Commercial,CIT555542,45-54,Hybrid,32.4,1.9,179.0,Low,53.5,Bus,41,8.49,171,1.96,2,868.97,0,0,8.2,1.3,7.0,7.3,No,7,2025,24,July,3
REC017220,2025-05-18,Sunday,Delhi,Residential,CIT798373,35-44,Student,37.1,0.8,168.0,Medium,37.4,Auto,0,7.47,140,4.09,1,488.94,0,0,3.6,2.2,7.5,8.5,Yes,5,2025,18,May,2
REC017221,2024-08-07,Wednesday,Delhi,Industrial,CIT264312,35-44,Office,30.1,6.1,226.0,Severe,9.1,Metro,47,11.83,87,0.1,1,269.14,1,0,8.8,1.3,6.5,6.6,No,8,2024,7,August,3
REC017222,2023-08-18,Friday,Delhi,Commercial,CIT867653,25-34,Other,29.6,2.1,178.0,Severe,8.9,Metro,44,3.08,49,2.86,1,407.72,0,0,4.0,1.5,6.9,8.1,No,8,2023,18,August,3
REC017223,2025-11-20,Thursday,Mumbai,Mixed Use,CIT963639,18-24,Office,28.1,0.5,114.0,Medium,25.6,Metro,81,11.29,137,4.47,0,209.53,0,0,7.1,3.4,8.6,8.0,No,11,2025,20,November,4
REC017224,2024-04-26,Friday,Hyderabad,Residential,CIT135199,35-44,Other,32.9,2.0,121.0,Severe,10.3,Cab,0,10.21,126,3.25,1,1100.73,0,0,0.7,1.8,7.6,7.9,No,4,2024,26,April,2
REC017225,2025-10-15,Wednesday,Chennai,Residential,CIT732812,25-34,Student,25.0,0.7,125.0,High,15.2,Metro,26,13.66,105,7.22,1,1545.32,0,0,6.9,2.8,7.6,8.4,No,10,2025,15,October,4
REC017226,2024-08-26,Monday,Pune,Mixed Use,CIT230423,18-24,Office,29.7,7.7,39.0,Medium,28.5,Metro,113,12.76,124,5.4,1,1226.62,0,0,8.4,2.8,6.8,6.9,No,8,2024,26,August,3
REC017227,2023-12-22,Friday,Mumbai,Residential,CIT680755,25-34,Other,25.4,0.6,101.0,High,14.8,Walking/Cycling,0,4.51,118,2.36,2,907.35,0,0,1.6,3.4,8.4,8.0,No,12,2023,22,December,4
REC017228,2025-04-20,Sunday,Chennai,Residential,CIT580405,55+,Hybrid,29.0,0.7,88.0,High,11.3,Auto,0,4.89,147,6.48,0,1580.08,0,0,6.7,2.3,7.7,8.4,Yes,4,2025,20,April,2
REC017229,2023-06-21,Wednesday,Jaipur,Mixed Use,CIT296546,35-44,Other,36.0,20.2,102.0,Low,41.0,Bus,28,10.35,122,4.83,0,50.0,0,0,1.0,0.5,8.1,6.6,No,6,2023,21,June,2
REC017230,2025-05-22,Thursday,Bengaluru,Residential,CIT706642,55+,Office,34.5,0.6,73.0,Medium,33.5,Cab,0,14.98,97,4.81,1,1438.82,0,0,7.2,1.8,9.5,8.0,No,5,2025,22,May,2
REC017231,2024-11-28,Thursday,Bengaluru,Commercial,CIT651900,45-54,Hybrid,14.8,0.6,123.0,Low,52.5,Metro,63,11.16,184,3.85,0,533.87,0,0,5.1,4.2,8.7,9.5,No,11,2024,28,November,4
REC017232,2023-08-13,Sunday,Bengaluru,Residential,CIT633364,45-54,Work From Home,30.9,6.6,37.0,Low,41.5,Metro,41,10.72,123,8.33,1,931.89,0,0,6.0,1.8,7.3,7.6,Yes,8,2023,13,August,3
REC017233,2024-09-29,Sunday,Kolkata,Residential,CIT251117,25-34,Hybrid,31.4,2.0,104.0,Medium,30.9,Walking/Cycling,0,15.86,168,1.24,0,897.02,0,0,5.2,3.4,8.2,10.0,Yes,9,2024,29,September,3
REC017234,2023-06-02,Friday,Mumbai,Commercial,CIT877859,55+,Student,33.7,15.5,88.0,Medium,37.2,Cab,0,8.38,87,2.6,0,543.31,0,0,5.1,1.3,8.5,8.0,No,6,2023,2,June,2
REC017235,2023-05-09,Tuesday,Bengaluru,Residential,CIT834925,25-34,Student,25.5,0.7,47.0,Low,53.2,Private Vehicle,0,9.56,144,3.52,0,1148.66,0,0,4.6,2.4,7.6,6.5,No,5,2023,9,May,2
REC017236,2023-04-04,Tuesday,Kolkata,Industrial,CIT849325,45-54,Office,32.7,1.8,91.0,Severe,10.0,Metro,97,14.84,99,2.3,0,50.0,0,0,7.5,3.7,7.2,7.3,No,4,2023,4,April,2
REC017237,2023-01-23,Monday,Delhi,Mixed Use,CIT252840,35-44,Student,25.6,0.5,218.0,Low,46.9,Cab,0,10.24,159,2.23,0,1721.75,0,0,5.2,3.1,7.4,7.8,No,1,2023,23,January,1
REC017238,2024-07-08,Monday,Delhi,Residential,CIT545245,18-24,Hybrid,31.4,8.8,179.0,High,23.0,Walking/Cycling,0,8.81,106,6.0,0,774.48,0,0,8.9,3.4,8.7,9.4,No,7,2024,8,July,3
REC017239,2024-07-16,Tuesday,Bengaluru,Residential,CIT411876,55+,Office,31.1,4.8,62.0,High,16.1,Walking/Cycling,0,7.7,198,9.46,0,1022.69,0,0,8.2,2.2,6.1,6.1,No,7,2024,16,July,3
REC017240,2023-07-23,Sunday,Jaipur,Residential,CIT278755,45-54,Work From Home,31.6,0.1,182.0,Low,38.5,Private Vehicle,0,11.53,158,5.4,2,938.03,0,0,7.3,2.7,8.0,9.1,Yes,7,2023,23,July,3
REC017241,2025-10-03,Friday,Hyderabad,Industrial,CIT680580,25-34,Hybrid,30.2,1.1,118.0,High,21.5,Metro,52,9.8,115,7.63,2,1524.27,0,0,6.7,4.2,9.0,10.0,No,10,2025,3,October,4
REC017242,2025-10-06,Monday,Jaipur,Residential,CIT853276,55+,Hybrid,18.7,1.1,213.0,Medium,30.0,Cab,0,10.76,107,5.6,0,541.51,0,0,5.4,2.8,7.8,8.6,No,10,2025,6,October,4
REC017243,2024-08-15,Thursday,Pune,Residential,CIT377833,55+,Other,28.3,8.4,64.0,Medium,37.9,Metro,82,3.21,185,7.9,0,391.92,0,0,6.7,4.3,10.0,9.2,No,8,2024,15,August,3
REC017244,2024-05-04,Saturday,Chennai,Residential,CIT987981,55+,Work From Home,34.7,0.0,117.0,Low,51.7,Bus,104,12.08,129,2.72,0,123.52,0,0,7.1,1.5,6.9,6.7,Yes,5,2024,4,May,2
REC017245,2023-05-08,Monday,Hyderabad,Residential,CIT734541,25-34,Student,35.8,1.6,139.0,Low,52.9,Walking/Cycling,0,13.95,101,0.78,0,798.76,0,0,6.9,2.2,7.9,6.4,No,5,2023,8,May,2
REC017246,2023-10-24,Tuesday,Chennai,Residential,CIT659090,45-54,Hybrid,31.7,0.3,52.0,High,13.0,Private Vehicle,0,6.02,183,0.9,0,50.0,0,0,5.9,1.2,8.7,9.5,No,10,2023,24,October,4
REC017247,2025-08-19,Tuesday,Bengaluru,Residential,CIT936539,35-44,Student,23.7,12.8,103.0,Severe,11.6,Metro,106,9.76,139,1.86,0,219.08,0,0,5.8,2.3,8.4,8.3,No,8,2025,19,August,3
REC017248,2024-11-29,Friday,Pune,Residential,CIT555922,18-24,Work From Home,25.0,1.4,20.0,Low,44.5,Bus,88,6.99,138,4.79,0,766.96,0,0,7.3,2.3,8.0,9.1,No,11,2024,29,November,4
REC017249,2024-06-10,Monday,Mumbai,Residential,CIT831675,55+,Office,35.3,11.4,128.0,Severe,12.0,Metro,95,10.96,136,2.74,1,1303.95,0,0,7.6,0.0,5.3,3.6,No,6,2024,10,June,2
REC017250,2025-09-09,Tuesday,Mumbai,Mixed Use,CIT561824,25-34,Student,27.0,21.9,66.0,Severe,13.8,Bus,63,8.6,158,6.11,0,1205.48,0,0,6.6,0.0,6.4,7.0,No,9,2025,9,September,3
REC017251,2025-06-19,Thursday,Kolkata,Mixed Use,CIT341730,25-34,Work From Home,32.8,6.2,129.0,High,20.8,Private Vehicle,0,8.37,140,1.71,0,66.23,0,0,6.8,0.5,6.3,6.8,No,6,2025,19,June,2
REC017252,2024-09-19,Thursday,Bengaluru,Residential,CIT784875,35-44,Hybrid,24.4,1.8,55.0,Medium,25.8,Private Vehicle,0,11.07,135,5.08,0,280.81,0,0,7.4,3.2,8.5,8.3,No,9,2024,19,September,3
REC017253,2025-08-28,Thursday,Bengaluru,Industrial,CIT743035,25-34,Office,26.1,9.1,22.0,Medium,35.0,Walking/Cycling,0,6.04,109,3.07,1,1948.65,0,0,7.7,1.8,7.8,9.5,No,8,2025,28,August,3
REC017254,2023-09-19,Tuesday,Delhi,Mixed Use,CIT558249,55+,Hybrid,27.0,11.4,119.0,Severe,12.8,Private Vehicle,0,6.7,165,0.1,0,556.3,0,0,8.7,1.6,7.7,7.0,No,9,2023,19,September,3
REC017255,2025-08-12,Tuesday,Hyderabad,Residential,CIT351016,35-44,Office,27.4,7.1,91.0,Medium,25.8,Cab,0,7.83,113,2.86,0,360.83,0,0,8.4,0.8,8.7,10.0,No,8,2025,12,August,3
REC017256,2023-10-12,Thursday,Delhi,Residential,CIT777242,18-24,Student,23.6,4.7,191.0,High,17.6,Cab,0,7.68,147,3.48,0,639.56,0,0,3.2,3.7,8.2,5.5,No,10,2023,12,October,4
REC017257,2023-06-21,Wednesday,Pune,Residential,CIT871620,18-24,Student,32.3,13.8,112.0,High,19.8,Private Vehicle,0,8.79,165,5.24,1,1142.26,0,0,5.0,0.0,8.1,9.5,No,6,2023,21,June,2
REC017258,2023-04-02,Sunday,Delhi,Residential,CIT697374,35-44,Other,28.5,0.9,90.0,High,17.0,Walking/Cycling,0,6.84,172,1.82,0,325.64,0,0,2.1,0.8,7.2,6.7,Yes,4,2023,2,April,2
REC017259,2024-04-17,Wednesday,Jaipur,Residential,CIT982778,18-24,Office,31.0,0.3,168.0,High,14.8,Private Vehicle,0,10.39,199,4.73,0,939.99,0,0,8.3,2.9,9.3,9.2,No,4,2024,17,April,2
REC017260,2023-06-28,Wednesday,Hyderabad,Residential,CIT550923,35-44,Hybrid,31.0,21.3,129.0,Low,53.1,Private Vehicle,0,4.63,172,5.52,0,278.37,0,0,8.6,1.8,7.8,8.5,No,6,2023,28,June,2
REC017261,2023-06-08,Thursday,Jaipur,Residential,CIT374767,25-34,Hybrid,33.6,9.3,173.0,Medium,33.5,Cab,0,6.15,162,7.18,1,1247.98,0,0,5.0,1.4,7.9,8.4,No,6,2023,8,June,2
REC017262,2025-10-09,Thursday,Jaipur,Commercial,CIT659609,35-44,Other,18.8,0.8,104.0,High,14.3,Private Vehicle,0,17.12,148,2.93,1,1473.99,0,0,3.0,3.1,7.4,6.6,No,10,2025,9,October,4
REC017263,2024-02-26,Monday,Kolkata,Residential,CIT168055,55+,Student,27.2,3.1,215.0,Low,37.4,Bus,95,7.07,98,3.36,0,1010.23,0,0,4.9,1.8,8.5,8.3,No,2,2024,26,February,1
REC017264,2023-09-12,Tuesday,Pune,Residential,CIT517885,55+,Student,28.6,12.7,20.0,Low,37.3,Private Vehicle,0,6.16,209,6.01,1,439.23,0,0,4.7,2.6,7.8,8.5,No,9,2023,12,September,3
